4656,P0704,S0107,4/14/2023,14-Apr-23,1 sales,2.04,20,2.2,PR14,PR03,4/17/2023,17/04/2023
4657,P0260,S0003,4/14/2023,14-Apr-23,0 sales,0,7,16.5,PR14,PR03,4/17/2023,17/04/2023
4658,P0103,S0050,4/14/2023,14-Apr-23,3 sales,7.22,115,2.6,PR14,PR03,4/16/2023,16/04/2023
4659,P0364,S0051,4/14/2023,14-Apr-23,3 sales,2.78,17,1,PR14,PR03,4/16/2023,16/04/2023
4660,P0514,S0031,4/14/2023,14-Apr-23,0 sales,0,4,8.9,PR14,PR03,4/16/2023,16/04/2023
4661,P0657,S0131,4/14/2023,14-Apr-23,0 sales,0,10,7.9,PR14,PR03,4/18/2023,18/04/2023
4662,P0014,S0038,4/14/2023,14-Apr-23,0 sales,0,4,69.9,PR14,PR03,4/18/2023,18/04/2023
4663,P0454,S0084,4/14/2023,14-Apr-23,1 sales,2.04,2,2.2,PR14,PR03,4/16/2023,16/04/2023
4664,P0364,S0006,4/14/2023,14-Apr-23,1 sales,0.93,21,1,PR14,PR03,4/15/2023,15/04/2023
4665,P0718,S0133,4/14/2023,14-Apr-23,0 sales,0,9,13,PR14,PR03,4/16/2023,16/04/2023
4666,P0590,S0119,4/14/2023,14-Apr-23,2 sales,0.93,16,0.5,PR14,PR03,4/15/2023,15/04/2023
4667,P0556,S0107,4/14/2023,14-Apr-23,0 sales,0,3,14.5,PR14,PR03,4/15/2023,15/04/2023
4668,P0333,S0138,4/14/2023,14-Apr-23,2 sales,3.43,17,1.85,PR14,PR03,4/15/2023,15/04/2023
4669,P0477,S0013,4/14/2023,14-Apr-23,0 sales,0,1,4.9,PR14,PR03,4/16/2023,16/04/2023
4670,P0110,S0082,4/14/2023,14-Apr-23,0 sales,0,8,2.95,PR06,PR03,4/17/2023,17/04/2023
4671,P0438,S0087,4/14/2023,14-Apr-23,10 sales,2.31,106,0.25,PR14,PR03,4/18/2023,18/04/2023
4672,P0399,S0126,4/14/2023,14-Apr-23,0 sales,0,11,4.5,PR05,PR03,4/17/2023,17/04/2023
4673,P0018,S0108,4/14/2023,14-Apr-23,0 sales,0,1,2.25,PR14,PR03,4/18/2023,18/04/2023
4674,P0613,S0102,4/14/2023,14-Apr-23,0 sales,0,5,6.45,PR14,PR03,4/16/2023,16/04/2023
4675,P0079,S0110,4/14/2023,14-Apr-23,1 sales,1.85,37,2,PR07,PR03,4/16/2023,16/04/2023
4676,P0521,S0088,4/14/2023,14-Apr-23,0 sales,0,1,12,PR14,PR03,4/15/2023,15/04/2023
4677,P0070,S0138,4/14/2023,14-Apr-23,1 sales,5.79,0,6.25,PR14,PR03,4/16/2023,16/04/2023
4678,P0327,S0066,4/14/2023,14-Apr-23,0 sales,0,23,2.95,PR14,PR03,4/15/2023,15/04/2023
4679,P0704,S0131,4/14/2023,14-Apr-23,0 sales,0,17,2.2,PR14,PR03,4/18/2023,18/04/2023
4680,P0639,S0140,4/14/2023,14-Apr-23,0 sales,0,9,8.95,PR14,PR03,4/15/2023,15/04/2023
4681,P0260,S0030,4/14/2023,14-Apr-23,0 sales,0,26,16.5,PR14,PR03,4/16/2023,16/04/2023
4682,P0417,S0119,4/14/2023,14-Apr-23,0 sales,0,2,7.9,PR14,PR03,4/15/2023,15/04/2023
4683,P0195,S0096,4/14/2023,14-Apr-23,0 sales,0,3,5.75,PR14,PR03,4/15/2023,15/04/2023
4684,P0090,S0132,4/14/2023,14-Apr-23,0 sales,0,9,3.25,PR14,PR03,4/18/2023,18/04/2023
4685,P0582,S0104,4/14/2023,14-Apr-23,0 sales,0,2,9.45,PR14,PR03,4/17/2023,17/04/2023
4686,P0639,S0107,4/14/2023,14-Apr-23,0 sales,0,11,8.95,PR14,PR03,4/18/2023,18/04/2023
4687,P0279,S0125,4/14/2023,14-Apr-23,0 sales,0,9,17.25,PR14,PR03,4/17/2023,17/04/2023
4688,P0408,S0022,4/14/2023,14-Apr-23,0 sales,0,6,29.9,PR14,PR03,4/15/2023,15/04/2023
4689,P0130,S0018,4/14/2023,14-Apr-23,1 sales,8.26,4,9.75,PR14,PR03,4/18/2023,18/04/2023
4690,P0140,S0097,4/14/2023,14-Apr-23,2 sales,11,24,5.5,PR14,PR03,4/16/2023,16/04/2023
4691,P0591,S0012,4/14/2023,14-Apr-23,0 sales,0,6,7.95,PR14,PR03,4/18/2023,18/04/2023
4692,P0623,S0033,4/14/2023,14-Apr-23,0 sales,0,7,10.75,PR14,PR03,4/16/2023,16/04/2023
4693,P0408,S0001,4/15/2023,15-Apr-23,0 sales,0,5,29.9,PR14,PR03,4/18/2023,18/04/2023
4694,P0249,S0031,4/15/2023,15-Apr-23,0 sales,0,13,1.9,PR14,PR03,4/17/2023,17/04/2023
4695,P0116,S0077,4/15/2023,15-Apr-23,0 sales,0,35,0.8,PR14,PR03,4/17/2023,17/04/2023
4696,P0327,S0144,4/15/2023,15-Apr-23,0 sales,0,10,3.1,PR14,PR03,4/17/2023,17/04/2023
4697,P0427,S0116,4/15/2023,15-Apr-23,0 sales,0,11,2.45,PR06,PR03,4/20/2023,20/04/2023
4698,P0664,S0033,4/15/2023,15-Apr-23,1 sales,1.16,31,1.25,PR14,PR03,4/18/2023,18/04/2023
4699,P0712,S0132,4/15/2023,15-Apr-23,0 sales,0,7,21.5,PR14,PR03,4/19/2023,19/04/2023
4700,P0130,S0049,4/15/2023,15-Apr-23,0 sales,0,10,9.75,PR14,PR03,4/16/2023,16/04/2023
4701,P0035,S0026,4/15/2023,15-Apr-23,2 sales,5.46,14,2.95,PR14,PR03,4/18/2023,18/04/2023
4702,P0602,S0052,4/15/2023,15-Apr-23,0 sales,0,4,10.9,PR14,PR03,4/18/2023,18/04/2023
4703,P0277,S0052,4/15/2023,15-Apr-23,0 sales,0,12,3.95,PR14,PR03,4/16/2023,16/04/2023
4704,P0690,S0045,4/15/2023,15-Apr-23,0 sales,0,4,14.9,PR14,PR03,4/17/2023,17/04/2023
4705,P0372,S0052,4/15/2023,15-Apr-23,0 sales,0,85,3.5,PR14,PR03,4/17/2023,17/04/2023
4706,P0364,S0078,4/15/2023,15-Apr-23,1 sales,0.93,15,1,PR14,PR03,4/17/2023,17/04/2023
4707,P0051,S0023,4/15/2023,15-Apr-23,2 sales,1.3,103,0.7,PR14,PR03,4/17/2023,17/04/2023
4708,P0459,S0031,4/15/2023,15-Apr-23,1 sales,3.1,48,3.35,PR14,PR03,4/16/2023,16/04/2023
4709,P0657,S0051,4/15/2023,15-Apr-23,0 sales,0,9,7.9,PR14,PR03,4/19/2023,19/04/2023
4710,P0108,S0049,4/15/2023,15-Apr-23,0 sales,0,4,59.99,PR14,PR03,4/18/2023,18/04/2023
4711,P0574,S0043,4/15/2023,15-Apr-23,0 sales,0,27,1.95,PR14,PR03,4/17/2023,17/04/2023
4712,P0726,S0028,4/15/2023,15-Apr-23,21 sales,19.44,0,NA,PR14,PR03,4/17/2023,17/04/2023
4713,P0356,S0084,4/15/2023,15-Apr-23,1 sales,2.31,18,2.5,PR14,PR03,4/17/2023,17/04/2023
4714,P0035,S0120,4/15/2023,15-Apr-23,0 sales,0,25,2.95,PR14,PR03,4/19/2023,19/04/2023
4715,P0361,S0027,4/15/2023,15-Apr-23,0 sales,0,4,12.9,PR14,PR03,4/18/2023,18/04/2023
4716,P0663,S0038,4/15/2023,15-Apr-23,4 sales,15.74,48,4.25,PR14,PR03,4/18/2023,18/04/2023
4717,P0611,S0062,4/15/2023,15-Apr-23,0 sales,0,9,15,PR14,PR03,4/19/2023,19/04/2023
4718,P0333,S0089,4/15/2023,15-Apr-23,1 sales,1.71,26,1.85,PR14,PR03,4/18/2023,18/04/2023
4719,P0165,S0038,4/15/2023,15-Apr-23,1 sales,1.3,26,1.4,PR14,PR03,4/17/2023,17/04/2023
4720,P0704,S0084,4/15/2023,15-Apr-23,1 sales,2.04,13,2.2,PR14,PR03,4/18/2023,18/04/2023
4721,P0057,S0024,4/15/2023,15-Apr-23,0 sales,0,4,14.9,PR05,PR03,4/16/2023,16/04/2023
4722,P0268,S0069,4/15/2023,15-Apr-23,0 sales,0,48,NA,PR14,PR03,4/18/2023,18/04/2023
4723,P0017,S0066,4/15/2023,15-Apr-23,4 sales,5.52,5,1.49,PR06,PR03,4/19/2023,19/04/2023
4724,P0341,S0107,4/15/2023,15-Apr-23,0 sales,0,12,34.95,PR14,PR03,4/19/2023,19/04/2023
4725,P0689,S0035,4/15/2023,15-Apr-23,0 sales,0,16,28.9,PR12,PR03,4/17/2023,17/04/2023
4726,P0390,S0045,4/15/2023,15-Apr-23,0 sales,0,7,11.9,PR14,PR03,4/17/2023,17/04/2023
4727,P0311,S0103,4/15/2023,15-Apr-23,0 sales,0,1,1,PR14,PR03,4/16/2023,16/04/2023
4728,P0090,S0013,4/15/2023,15-Apr-23,0 sales,0,24,3.25,PR14,PR03,4/18/2023,18/04/2023
4729,P0356,S0027,4/15/2023,15-Apr-23,0 sales,0,26,2.5,PR14,PR03,4/17/2023,17/04/2023
4730,P0062,S0056,4/15/2023,15-Apr-23,0 sales,0,6,24.9,PR03,PR03,4/20/2023,20/04/2023
4731,P0223,S0078,4/15/2023,15-Apr-23,0 sales,0,9,9.5,PR14,PR03,4/18/2023,18/04/2023
4732,P0057,S0008,4/15/2023,15-Apr-23,0 sales,0,6,14.9,PR05,PR03,4/18/2023,18/04/2023
4733,P0206,S0124,4/15/2023,15-Apr-23,0 sales,0,10,1.75,PR14,PR03,4/19/2023,19/04/2023
4734,P0325,S0099,4/15/2023,15-Apr-23,0 sales,0,19,9.35,PR14,PR03,4/18/2023,18/04/2023
4735,P0390,S0089,4/15/2023,15-Apr-23,0 sales,0,10,11.9,PR14,PR03,4/17/2023,17/04/2023
4736,P0260,S0013,4/15/2023,15-Apr-23,0 sales,0,4,16.5,PR14,PR03,4/16/2023,16/04/2023
4737,P0704,S0115,4/15/2023,15-Apr-23,0 sales,0,26,2.2,PR14,PR03,4/17/2023,17/04/2023
4738,P0175,S0105,4/15/2023,15-Apr-23,0 sales,0,23,5.5,PR14,PR03,4/17/2023,17/04/2023
4739,P0296,S0065,4/16/2023,16-Apr-23,5 sales,3.47,11,0.75,PR14,PR03,4/19/2023,19/04/2023
4740,P0213,S0115,4/16/2023,16-Apr-23,0 sales,0,42,24.9,PR14,PR03,4/18/2023,18/04/2023
4741,P0372,S0013,4/16/2023,16-Apr-23,0 sales,0,316,3.5,PR14,PR03,4/19/2023,19/04/2023
4742,P0446,S0115,4/16/2023,16-Apr-23,0 sales,0,1,5.95,PR14,PR03,4/19/2023,19/04/2023
4743,P0062,S0058,4/16/2023,16-Apr-23,0 sales,0,59,24.9,PR03,PR03,4/19/2023,19/04/2023
4744,P0345,S0122,4/16/2023,16-Apr-23,0 sales,0,10,3.5,PR06,PR03,4/20/2023,20/04/2023
4745,P0206,S0003,4/16/2023,16-Apr-23,2 sales,2.97,33,1.75,PR14,PR03,4/18/2023,18/04/2023
4746,P0737,S0085,4/16/2023,16-Apr-23,1 sales,8.29,8,8.95,PR07,PR03,4/20/2023,20/04/2023
4747,P0015,S0138,4/16/2023,16-Apr-23,0 sales,0,5,2.85,PR14,PR03,4/21/2023,21/04/2023
4748,P0639,S0091,4/16/2023,16-Apr-23,0 sales,0,6,8.95,PR14,PR03,4/19/2023,19/04/2023
4749,P0277,S0025,4/16/2023,16-Apr-23,0 sales,0,23,3.95,PR14,PR03,4/18/2023,18/04/2023
4750,P0316,S0104,4/16/2023,16-Apr-23,0.418 sales,23.19,0,59.9,PR14,PR03,4/17/2023,17/04/2023
4751,P0602,S0004,4/16/2023,16-Apr-23,0 sales,0,18,10.9,PR14,PR03,4/19/2023,19/04/2023
4752,P0614,S0002,4/16/2023,16-Apr-23,0 sales,0,1,11.9,PR14,PR03,4/19/2023,19/04/2023
4753,P0131,S0006,4/16/2023,16-Apr-23,1 sales,2.08,11,2.25,PR14,PR03,4/19/2023,19/04/2023
4754,P0572,S0110,4/16/2023,16-Apr-23,1 sales,0.93,9,1,PR14,PR03,4/20/2023,20/04/2023
4755,P0353,S0131,4/16/2023,16-Apr-23,0 sales,0,5,9.5,PR14,PR03,4/20/2023,20/04/2023
4756,P0500,S0097,4/16/2023,16-Apr-23,28 sales,142.59,165,5.5,PR03,PR03,4/20/2023,20/04/2023
4757,P0499,S0089,4/16/2023,16-Apr-23,0 sales,0,23,0.75,PR14,PR03,4/20/2023,20/04/2023
4758,P0609,S0097,4/16/2023,16-Apr-23,0 sales,0,27,1.25,PR14,PR03,4/19/2023,19/04/2023
4759,P0329,S0006,4/16/2023,16-Apr-23,0 sales,0,2,8.5,PR14,PR03,4/19/2023,19/04/2023
4760,P0614,S0077,4/16/2023,16-Apr-23,0 sales,0,6,15.9,PR14,PR03,4/19/2023,19/04/2023
4761,P0220,S0131,4/16/2023,16-Apr-23,0 sales,0,17,1.85,PR14,PR03,4/20/2023,20/04/2023
4762,P0336,S0138,4/16/2023,16-Apr-23,0 sales,0,6,21.9,PR03,PR03,4/17/2023,17/04/2023
4763,P0241,S0093,4/16/2023,16-Apr-23,0 sales,0,7,12.95,PR14,PR03,4/20/2023,20/04/2023
4764,P0569,S0117,4/16/2023,16-Apr-23,1 sales,2.5,5,2.7,PR14,PR03,4/19/2023,19/04/2023
4765,P0116,S0011,4/16/2023,16-Apr-23,0 sales,0,15,0.8,PR14,PR03,4/19/2023,19/04/2023
4766,P0079,S0026,4/16/2023,16-Apr-23,1 sales,1.85,129,2,PR07,PR03,4/18/2023,18/04/2023
4767,P0018,S0006,4/16/2023,16-Apr-23,1 sales,2.08,17,2.25,PR14,PR03,4/20/2023,20/04/2023
4768,P0356,S0055,4/16/2023,16-Apr-23,0 sales,0,39,2.5,PR14,PR03,4/19/2023,19/04/2023
4769,P0206,S0053,4/16/2023,16-Apr-23,1 sales,1.48,38,1.75,PR14,PR03,4/19/2023,19/04/2023
4770,P0237,S0066,4/16/2023,16-Apr-23,0 sales,0,1,59.9,PR14,PR03,4/19/2023,19/04/2023
4771,P0527,S0008,4/16/2023,16-Apr-23,0 sales,0,13,2.15,PR14,PR03,4/18/2023,18/04/2023
4772,P0057,S0038,4/16/2023,16-Apr-23,1 sales,9.47,5,14.9,PR05,PR03,4/19/2023,19/04/2023
4773,P0283,S0096,4/16/2023,16-Apr-23,0 sales,0,12,23.5,PR14,PR03,4/18/2023,18/04/2023
4774,P0229,S0142,4/16/2023,16-Apr-23,0 sales,0,6,7.95,PR14,PR03,4/18/2023,18/04/2023
4775,P0681,S0133,4/16/2023,16-Apr-23,1 sales,8.39,8,9.9,PR14,PR03,4/18/2023,18/04/2023
4776,P0175,S0025,4/16/2023,16-Apr-23,0 sales,0,15,5.5,PR14,PR03,4/20/2023,20/04/2023
4777,P0046,S0107,4/16/2023,16-Apr-23,0 sales,0,5,34.5,PR14,PR03,4/18/2023,18/04/2023
4778,P0103,S0140,4/16/2023,16-Apr-23,9 sales,24.58,85,2.95,PR14,PR03,4/18/2023,18/04/2023
4779,P0109,S0035,4/16/2023,16-Apr-23,2 sales,15.17,10,8.95,PR14,PR03,4/17/2023,17/04/2023
4780,P0711,S0115,4/16/2023,16-Apr-23,1 sales,8.39,28,9.9,PR03,PR03,4/19/2023,19/04/2023
4781,P0162,S0070,4/16/2023,16-Apr-23,0 sales,0,3,4.5,PR14,PR03,4/18/2023,18/04/2023
4782,P0223,S0096,4/16/2023,16-Apr-23,0 sales,0,10,9.5,PR14,PR03,4/18/2023,18/04/2023
4783,P0657,S0122,4/16/2023,16-Apr-23,0 sales,0,10,7.9,PR14,PR03,4/20/2023,20/04/2023
4784,P0503,S0040,4/16/2023,16-Apr-23,0 sales,0,10,18.95,PR14,PR03,4/19/2023,19/04/2023
4785,P0054,S0082,4/16/2023,16-Apr-23,1 sales,3.66,2,3.95,PR14,PR03,4/18/2023,18/04/2023
4786,P0296,S0142,4/16/2023,16-Apr-23,1 sales,0.69,35,0.75,PR14,PR03,4/20/2023,20/04/2023
4787,P0055,S0016,4/16/2023,16-Apr-23,0 sales,0,8,3.5,PR14,PR03,4/19/2023,19/04/2023
4788,P0456,S0125,4/16/2023,16-Apr-23,0 sales,0,2,31.9,PR14,PR03,4/19/2023,19/04/2023
4789,P0611,S0102,4/16/2023,16-Apr-23,0 sales,0,2,15,PR14,PR03,4/20/2023,20/04/2023
4790,P0660,S0107,4/16/2023,16-Apr-23,0 sales,0,4,5.75,PR14,PR03,4/20/2023,20/04/2023
4791,P0453,S0065,4/17/2023,17-Apr-23,0 sales,0,30,3.95,PR14,PR03,4/19/2023,19/04/2023
4792,P0704,S0142,4/17/2023,17-Apr-23,0 sales,0,17,2.2,PR14,PR03,4/18/2023,18/04/2023
4793,P0400,S0087,4/17/2023,17-Apr-23,0 sales,0,3,7.5,PR14,PR03,4/18/2023,18/04/2023
4794,P0695,S0010,4/17/2023,17-Apr-23,0 sales,0,8,5.25,PR14,PR03,4/18/2023,18/04/2023
4795,P0092,S0087,4/17/2023,17-Apr-23,0 sales,0,8,1.75,PR14,PR03,4/20/2023,20/04/2023
4796,P0057,S0097,4/17/2023,17-Apr-23,2 sales,18.94,7,14.9,PR05,PR03,4/18/2023,18/04/2023
4797,P0490,S0088,4/17/2023,17-Apr-23,0 sales,0,4,59.5,PR05,PR03,4/19/2023,19/04/2023
4798,P0114,S0030,4/17/2023,17-Apr-23,4 sales,1.67,25,0.45,PR14,PR03,4/21/2023,21/04/2023
4799,P0625,S0066,4/17/2023,17-Apr-23,0 sales,0,7,9,PR14,PR03,4/18/2023,18/04/2023
4800,P0279,S0093,4/17/2023,17-Apr-23,0 sales,0,1,17.25,PR14,PR03,4/19/2023,19/04/2023
4801,P0171,S0033,4/17/2023,17-Apr-23,0 sales,0,8,11.9,PR14,PR03,4/19/2023,19/04/2023
4802,P0351,S0066,4/17/2023,17-Apr-23,0 sales,0,10,53.9,PR14,PR03,4/19/2023,19/04/2023
4803,P0018,S0137,4/17/2023,17-Apr-23,1 sales,2.08,10,2.25,PR14,PR03,4/19/2023,19/04/2023
4804,P0402,S0001,4/17/2023,17-Apr-23,0 sales,0,3,7.75,PR14,PR03,4/20/2023,20/04/2023
4805,P0125,S0141,4/17/2023,17-Apr-23,0 sales,0,9,2.95,PR14,PR03,4/18/2023,18/04/2023
4806,P0511,S0142,4/17/2023,17-Apr-23,0 sales,0,2,31.25,PR14,PR03,4/21/2023,21/04/2023
4807,P0651,S0056,4/17/2023,17-Apr-23,0 sales,0,4,8.25,PR14,PR03,4/21/2023,21/04/2023
4808,P0639,S0040,4/17/2023,17-Apr-23,0 sales,0,8,8.95,PR14,PR03,4/19/2023,19/04/2023
4809,P0556,S0002,4/17/2023,17-Apr-23,0 sales,0,12,14.5,PR14,PR03,4/20/2023,20/04/2023
4810,P0614,S0124,4/17/2023,17-Apr-23,0 sales,0,1,15.9,PR14,PR03,4/19/2023,19/04/2023
4811,P0283,S0033,4/17/2023,17-Apr-23,0 sales,0,11,23.5,PR14,PR03,4/19/2023,19/04/2023
4812,P0057,S0055,4/17/2023,17-Apr-23,0 sales,0,9,14.9,PR05,PR03,4/19/2023,19/04/2023
4813,P0223,S0113,4/17/2023,17-Apr-23,0 sales,0,12,9.5,PR14,PR03,4/21/2023,21/04/2023
4814,P0261,S0016,4/17/2023,17-Apr-23,0 sales,0,15,4.75,PR14,PR03,4/19/2023,19/04/2023
4815,P0473,S0008,4/17/2023,17-Apr-23,0 sales,0,10,29.9,PR14,PR03,4/18/2023,18/04/2023
4816,P0164,S0094,4/17/2023,17-Apr-23,0 sales,0,3,29.9,PR14,PR03,4/19/2023,19/04/2023
4817,P0711,S0031,4/17/2023,17-Apr-23,1 sales,8.39,3,9.9,PR03,PR03,4/19/2023,19/04/2023
4818,P0185,S0021,4/17/2023,17-Apr-23,0 sales,0,4,0.75,PR14,PR03,4/21/2023,21/04/2023
4819,P0296,S0021,4/17/2023,17-Apr-23,1 sales,0.69,12,0.75,PR14,PR03,4/18/2023,18/04/2023
4820,P0015,S0125,4/17/2023,17-Apr-23,0 sales,0,5,2.85,PR14,PR03,4/20/2023,20/04/2023
4821,P0185,S0104,4/17/2023,17-Apr-23,0 sales,0,3,0.75,PR14,PR03,4/21/2023,21/04/2023
4822,P0662,S0013,4/17/2023,17-Apr-23,0 sales,0,25,16.9,PR14,PR03,4/19/2023,19/04/2023
4823,P0103,S0095,4/17/2023,17-Apr-23,3 sales,8.19,32,2.95,PR14,PR03,4/19/2023,19/04/2023
4824,P0712,S0113,4/17/2023,17-Apr-23,0 sales,0,8,21.5,PR14,PR03,4/21/2023,21/04/2023
4825,P0356,S0034,4/17/2023,17-Apr-23,0 sales,0,17,2.5,PR14,PR03,4/21/2023,21/04/2023
4826,P0286,S0056,4/17/2023,17-Apr-23,1 sales,0.93,45,1,PR14,PR03,4/18/2023,18/04/2023
4827,P0569,S0032,4/17/2023,17-Apr-23,1 sales,2.5,8,2.7,PR14,PR03,4/18/2023,18/04/2023
4828,P0067,S0056,4/17/2023,17-Apr-23,0 sales,0,3,16.9,PR10,PR03,4/19/2023,19/04/2023
4829,P0231,S0097,4/17/2023,17-Apr-23,0 sales,0,3,7.9,PR05,PR03,4/19/2023,19/04/2023
4830,P0348,S0073,4/17/2023,17-Apr-23,0 sales,0,2,2.3,PR14,PR03,4/21/2023,21/04/2023
4831,P0325,S0002,4/17/2023,17-Apr-23,2 sales,17.31,48,9.35,PR14,PR03,4/21/2023,21/04/2023
4832,P0287,S0123,4/17/2023,17-Apr-23,0 sales,0,8,7.95,PR14,PR03,4/20/2023,20/04/2023
4833,P0283,S0078,4/17/2023,17-Apr-23,0 sales,0,13,23.5,PR14,PR03,4/18/2023,18/04/2023
4834,P0177,S0133,4/17/2023,17-Apr-23,0 sales,0,10,10.9,PR14,PR03,4/20/2023,20/04/2023
4835,P0275,S0099,4/17/2023,17-Apr-23,0 sales,0,27,2.45,PR14,PR03,4/21/2023,21/04/2023
4836,P0372,S0003,4/17/2023,17-Apr-23,0 sales,0,149,3.5,PR14,PR03,4/21/2023,21/04/2023
4837,P0658,S0049,4/18/2023,18-Apr-23,0 sales,0,7,26.95,PR14,PR03,4/21/2023,21/04/2023
4838,P0397,S0122,4/18/2023,18-Apr-23,0 sales,0,29,11.9,PR14,PR03,4/21/2023,21/04/2023
4839,P0171,S0085,4/18/2023,18-Apr-23,1 sales,10.08,125,11.9,PR14,PR03,4/22/2023,22/04/2023
4840,P0614,S0054,4/18/2023,18-Apr-23,0 sales,0,6,15.9,PR14,PR03,4/19/2023,19/04/2023
4841,P0394,S0093,4/18/2023,18-Apr-23,0 sales,0,4,1,PR14,PR03,4/22/2023,22/04/2023
4842,P0162,S0055,4/18/2023,18-Apr-23,0 sales,0,13,4.5,PR14,PR03,4/20/2023,20/04/2023
4843,P0459,S0122,4/18/2023,18-Apr-23,0 sales,0,21,3.35,PR14,PR03,4/19/2023,19/04/2023
4844,P0591,S0020,4/18/2023,18-Apr-23,0 sales,0,4,7.95,PR14,PR03,4/20/2023,20/04/2023
4845,P0417,S0021,4/18/2023,18-Apr-23,0 sales,0,9,7.9,PR14,PR03,4/19/2023,19/04/2023
4846,P0361,S0096,4/18/2023,18-Apr-23,0 sales,0,6,12.9,PR14,PR03,4/20/2023,20/04/2023
4847,P0263,S0062,4/18/2023,18-Apr-23,0 sales,0,4,16.95,PR05,PR03,4/19/2023,19/04/2023
4848,P0131,S0073,4/18/2023,18-Apr-23,0 sales,0,20,2.25,PR14,PR03,4/22/2023,22/04/2023
4849,P0436,S0013,4/18/2023,18-Apr-23,2 sales,6.48,4,3.5,PR14,PR03,4/20/2023,20/04/2023
4850,P0415,S0043,4/18/2023,18-Apr-23,0 sales,0,4,6.25,PR14,PR03,4/20/2023,20/04/2023
4851,P0658,S0110,4/18/2023,18-Apr-23,0 sales,0,11,26.95,PR14,PR03,4/22/2023,22/04/2023
4852,P0018,S0065,4/18/2023,18-Apr-23,0 sales,0,8,2.25,PR14,PR03,4/20/2023,20/04/2023
4853,P0282,S0123,4/18/2023,18-Apr-23,0 sales,0,24,1.9,PR14,PR03,4/20/2023,20/04/2023
4854,P0390,S0140,4/18/2023,18-Apr-23,0 sales,0,8,11.9,PR14,PR03,4/21/2023,21/04/2023
4855,P0249,S0094,4/18/2023,18-Apr-23,0 sales,0,39,1.9,PR14,PR03,4/20/2023,20/04/2023
4856,P0527,S0056,4/18/2023,18-Apr-23,0 sales,0,17,2.15,PR14,PR03,4/20/2023,20/04/2023
4857,P0602,S0004,4/18/2023,18-Apr-23,0 sales,0,18,10.9,PR14,PR03,4/22/2023,22/04/2023
4858,P0694,S0001,4/18/2023,18-Apr-23,0 sales,0,4,4.25,PR14,PR03,4/20/2023,20/04/2023
4859,P0015,S0056,4/18/2023,18-Apr-23,1 sales,2.64,4,2.85,PR14,PR03,4/20/2023,20/04/2023
4860,P0543,S0043,4/18/2023,18-Apr-23,2 sales,4.63,17,2.5,PR14,PR03,4/22/2023,22/04/2023
4861,P0389,S0010,4/18/2023,18-Apr-23,1 sales,8.75,3,9.45,PR14,PR03,4/20/2023,20/04/2023
4862,P0543,S0066,4/18/2023,18-Apr-23,0 sales,0,25,2.5,PR14,PR03,4/20/2023,20/04/2023
4863,P0336,S0108,4/18/2023,18-Apr-23,0 sales,0,5,21.9,PR03,PR03,4/20/2023,20/04/2023
4864,P0639,S0110,4/18/2023,18-Apr-23,1 sales,8.29,2,8.95,PR14,PR03,4/19/2023,19/04/2023
4865,P0689,S0104,4/18/2023,18-Apr-23,1 sales,16.9,5,28.9,PR12,PR03,4/21/2023,21/04/2023
4866,P0258,S0050,4/18/2023,18-Apr-23,0 sales,0,10,7.1,PR03,PR03,4/21/2023,21/04/2023
4867,P0083,S0094,4/18/2023,18-Apr-23,0 sales,0,1,7.45,PR14,PR03,4/19/2023,19/04/2023
4868,P0658,S0054,4/18/2023,18-Apr-23,0 sales,0,3,26.95,PR14,PR03,4/20/2023,20/04/2023
4869,P0067,S0070,4/18/2023,18-Apr-23,0 sales,0,1,16.9,PR10,PR03,4/22/2023,22/04/2023
4870,P0602,S0095,4/18/2023,18-Apr-23,0 sales,0,9,10.9,PR14,PR03,4/20/2023,20/04/2023
4871,P0282,S0038,4/18/2023,18-Apr-23,4 sales,6.44,10,1.9,PR14,PR03,4/22/2023,22/04/2023
4872,P0054,S0040,4/18/2023,18-Apr-23,0 sales,0,3,3.95,PR14,PR03,4/21/2023,21/04/2023
4873,P0125,S0078,4/18/2023,18-Apr-23,0 sales,0,86,2.95,PR14,PR03,4/19/2023,19/04/2023
4874,P0364,S0081,4/18/2023,18-Apr-23,1 sales,0.93,0,NA,PR14,PR03,4/20/2023,20/04/2023
4875,P0735,S0056,4/18/2023,18-Apr-23,0 sales,0,25,10.75,PR14,PR03,4/20/2023,20/04/2023
4876,P0425,S0110,4/18/2023,18-Apr-23,2 sales,8.5,5,5.9,PR05,PR03,4/20/2023,20/04/2023
4877,P0372,S0013,4/18/2023,18-Apr-23,0 sales,0,316,3.5,PR14,PR03,4/19/2023,19/04/2023
4878,P0325,S0023,4/18/2023,18-Apr-23,0 sales,0,29,9.35,PR14,PR03,4/21/2023,21/04/2023
4879,P0747,S0038,4/18/2023,18-Apr-23,1 sales,11.23,9,13.25,PR14,PR03,4/21/2023,21/04/2023
4880,P0372,S0104,4/18/2023,18-Apr-23,0 sales,0,132,3.5,PR14,PR03,4/22/2023,22/04/2023
4881,P0097,S0090,4/19/2023,19-Apr-23,0 sales,0,9,12.4,PR14,PR03,4/21/2023,21/04/2023
4882,P0227,S0107,4/19/2023,19-Apr-23,0 sales,0,5,8.5,PR14,PR03,4/21/2023,21/04/2023
